smiles,pampar
FC(F)c1ccccc1c2ncc(F)c(NCc3ccc(cc3)n4ccnn4)n2,3.2135935589999995
Cc1ccc(cc1C)C2N(CC3CCNCC3)C(=O)c4ccccc24,2.522378471
Cc1ccc(cc1)c2cc(O)n(n2)c3nc(cs3)C(=O)O,0.275707453
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C(C)C)C(=O)N3CCNC(=O)C3)c4nc(cs4)c5ccc(Cl)cc5,2.074466964
Cc1ccccc1C(N(C(=O)Cn2cnc3ccccc23)c4cccc(F)c4)C(=O)NC5CCCC5,3.063416943
CCNC(=O)N1CCN(Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4cccc(C)c4)CC1,1.82942523
COc1nccc(c1OC)c2nc(Nc3ccc(F)c(F)c3)c4ccccc4n2,3.28353821
Cc1ccc(C)n1c2ccsc2C(=O)O,0.327477455
Cc1oc(nc1CN2CCC(CC2)C(=O)NCCCN3CCOCC3)c4ccccc4C,2.635902749
Fc1ccc(CC(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3)cc1Cl,2.598767271
CN(Cc1ccc2c(c1)nc(NC(=O)c3ccc(s3)c4cn[nH]c4)n2CC(C)(C)O)C5CCCCC5,2.540072001
Cc1ccc(cc1)n2ncc3c(ncnc23)c4cc(Cl)c(O)c(Cl)c4,1.5881108480000001
Cc1cc(O)n2nc(NC(=O)c3cccc4ccccc34)nc2n1,0.077582274
CCOCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccccc4,3.055597239
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(c(C)s3)c4ccccc4)C(=O)N5CCNCC5)CC(C)C,1.988287594
Fc1cc(Nc2nc(nc3ccccc23)c4ccncc4)ccc1n5cncn5,2.23176613
N(c1cc([nH]n1)c2ccccc2)c3nc(nc4ccccc34)c5ccncc5,1.830128406
CC(C)CC(=O)NCCS(=O)(=O)NC(=O)c1[nH]c2cc(Cl)ccc2c1CCCOc3cc(C)c(Cl)c(C)c3,1.032954625
Cc1ccnc(NC(=S)N2CCCC(C2)Nc3cccc(c3)C(F)(F)F)c1,3.097928645
CN(C(c1ccccc1C)c2ncccc2C)C(=O)C3CCN(CCOc4ccc(C)cc4)CC3,2.9396850569999997
FC(F)(F)c1ccc(Cc2cnc(NC(=O)c3ccc(s3)c4ccccc4)s2)cc1,2.315405185
NS(=O)(=O)c1ccc(Cc2c(C=C)n(nc2c3ccccc3)c4nc(cs4)C(=O)O)cc1,0.06726804900000001
CCN(CC)S(=O)(=O)c1cccc(NC(=O)CNc2cccc(c2)S(=O)(=O)N3CCOCC3)c1,2.651896617
Cc1cccc(c1)n2cnc3cc(ccc23)C(=O)N4CCCCCC4,3.196628006
Cc1cc(Cl)ccc1n2c(CCC(=O)O)ccc2c3cccs3,2.200057515
Cc1cc(nn1c2nc(cs2)C(=O)O)c3ccc(F)cc3,1.481765005
Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(c(Cl)c3)C(F)(F)F)CC2)c1,3.330170135
CC(C)(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2N3CCCCC3,2.7611289980000002
O=C(NCCCN(CC1CCCC1)Cc2ccccc2)C3CCN(CC3)C(=O)c4oc5ccccc5c4,3.214281918
o1cccc1c2ccc3nncn3c2,1.29177143
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CC(O)C5)CC(C)C,1.886289719
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc4[nH]nnc4c3)ncn2,2.641842425
OC(=O)c1csc(n1)n2nc(cc2O)c3ccc(F)c(Cc4ccccc4)c3,0.38980376299999997
Cc1cc(OCCCc2c3C(=O)N(Cc4cccc(c4)C(=O)O)CCCn3c5c(cccc25)c6c(C)nn(C)c6C)cc(C)c1Cl,3.063475973
COc1ccc(NC(=O)c2cccc(c2)n3ccnc3)cc1S(=O)(=O)N4CCOCC4,1.527477936
Cn1cc(cn1)c2cc(Cl)c(O)c(Cl)c2,1.7313592290000002
CCN(c1ccc(CCO)cc1)c2cc(Nc3cccc(c3)C(=O)O)ncn2,0.9012926370000001
CCN1CCC(CC1)N(CCc2ccccc2)Cc3ccccc3,2.144488835
N#Cc1nc(oc1NC2COC2)c3cccc4ccccc34,3.103076689
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)Cc4ccccc4,2.7358027710000004
COc1ccc(cc1Cl)c2cnn(Cc3ccccc3)c2,3.2324540010000002
CC(C)CCn1c(Oc2ccc(cc2)c3ccc(C)nc3)nc4N(C)C(=O)N(C)C(=O)c14,3.326039979
FC(F)(F)Oc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N3CCOCC3)cc1,2.629765748
COc1ccc2c(N3CCC4(CC3)OCCO4)c(cnc2c1)C(=O)N5CCN(CC5)S(=O)(=O)C,1.8559912319999998
COC(=O)c1cccc(c1)C(=O)c2no[n+]([O-])c2C(=O)c3cccc(c3)C(=O)OC,0.617770688
COc1ccc(cc1)C2=Nc3ccccc3C(=O)N(Cc4occc4)C2,2.70347542
COC(=O)c1ccc(CNC(=O)C2=C(C)NC(=NC2c3ccccc3Cl)Nc4oc5ccccc5n4)cc1,2.735106239
COc1cccc(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)c1OC,3.2928116110000003
